Event_ID,Province,Year,Month,Event_Type,Intensity,CO2_Equivalent_Mt
EV_019763,Lumbini,2024,August,Factory Emission,5,1.27
EV_067068,Lumbini,2023,June,Factory Emission,5,3.53
EV_026623,Lumbini,2022,March,Forest Fire,5,1.27
EV_036212,Lumbini,2020,September,Dust Storm,5,2.38
EV_066279,Lumbini,2025,February,Forest Fire,5,4.58
EV_005619,Lumbini,2019,February,Factory Emission,5,1.6
EV_048451,Lumbini,2022,June,Dust Storm,5,4.24
EV_094585,Lumbini,2021,April,Crop Burning,5,3.11
EV_056511,Lumbini,2022,April,Factory Emission,5,2.93
EV_056647,Lumbini,2025,November,Forest Fire,5,0.54
EV_001904,Lumbini,2021,April,Forest Fire,5,2.37
EV_087163,Lumbini,2023,October,Construction,5,2.77
EV_071966,Lumbini,2024,April,Crop Burning,5,4.88
EV_076947,Lumbini,2022,May,Construction,5,0.34
EV_017025,Lumbini,2019,June,Factory Emission,5,5.0
EV_022826,Lumbini,2021,September,Factory Emission,5,4.7
EV_078411,Lumbini,2024,September,Construction,5,2.73
EV_053242,Lumbini,2020,September,Construction,5,1.87
EV_094982,Lumbini,2019,August,Crop Burning,5,2.41
EV_049193,Lumbini,2020,August,Dust Storm,5,1.01
EV_010491,Lumbini,2022,June,Forest Fire,5,4.75
EV_079028,Lumbini,2019,September,Dust Storm,5,1.64
EV_096360,Lumbini,2025,December,Crop Burning,5,1.45
EV_041375,Lumbini,2024,May,Dust Storm,5,1.69
EV_058242,Lumbini,2019,November,Crop Burning,5,0.47
EV_072594,Lumbini,2022,March,Construction,5,1.11
EV_078772,Lumbini,2020,August,Construction,5,0.74
EV_044708,Lumbini,2019,May,Construction,5,2.45
EV_006277,Lumbini,2025,June,Construction,5,2.84
EV_002817,Lumbini,2024,October,Dust Storm,5,1.82
EV_012991,Lumbini,2026,June,Construction,5,2.85
EV_046199,Lumbini,2023,June,Construction,5,2.22
EV_083753,Lumbini,2023,May,Crop Burning,5,3.17
EV_039079,Lumbini,2025,August,Crop Burning,5,2.69
EV_088983,Lumbini,2024,January,Dust Storm,5,4.01
EV_074482,Lumbini,2024,February,Construction,5,4.23
EV_057108,Lumbini,2023,November,Dust Storm,5,1.34
EV_002442,Lumbini,2021,November,Factory Emission,5,0.87
EV_082095,Lumbini,2020,April,Construction,5,1.32
EV_049723,Lumbini,2022,December,Construction,5,4.67
EV_090620,Lumbini,2020,November,Dust Storm,5,0.16
EV_002374,Lumbini,2023,May,Crop Burning,5,4.2
EV_033494,Lumbini,2023,September,Crop Burning,5,4.78
EV_018558,Lumbini,2025,June,Forest Fire,5,1.0
EV_099931,Lumbini,2026,July,Forest Fire,5,4.52
EV_074234,Lumbini,2021,September,Dust Storm,5,4.49
EV_002094,Lumbini,2023,November,Crop Burning,5,2.54
EV_008567,Lumbini,2022,November,Crop Burning,5,1.22
EV_053410,Lumbini,2022,September,Factory Emission,5,0.26
EV_074276,Lumbini,2020,June,Factory Emission,5,3.82
EV_013770,Lumbini,2019,August,Factory Emission,5,0.74
EV_008160,Lumbini,2021,November,Forest Fire,5,3.85
EV_083818,Lumbini,2020,June,Crop Burning,5,1.96
EV_077783,Lumbini,2022,July,Construction,5,2.21
EV_032372,Lumbini,2021,November,Forest Fire,5,4.3
EV_085983,Lumbini,2024,August,Factory Emission,5,4.48
EV_055707,Lumbini,2022,November,Factory Emission,5,2.44
EV_092908,Lumbini,2022,June,Dust Storm,5,4.99
EV_066947,Lumbini,2023,February,Dust Storm,5,4.68
EV_083199,Lumbini,2022,July,Factory Emission,5,0.48
EV_079593,Lumbini,2025,June,Construction,5,2.11
EV_095569,Lumbini,2023,November,Dust Storm,5,4.67
EV_052877,Lumbini,2025,March,Factory Emission,5,2.47
EV_095825,Lumbini,2021,April,Construction,5,4.77
EV_076853,Lumbini,2022,July,Factory Emission,5,0.29
EV_014333,Lumbini,2025,January,Factory Emission,5,0.37
EV_040800,Lumbini,2019,June,Forest Fire,5,3.13
EV_039331,Lumbini,2020,January,Dust Storm,5,3.34
EV_094726,Lumbini,2024,June,Dust Storm,5,2.56
EV_040568,Lumbini,2020,December,Crop Burning,5,2.79
EV_074575,Lumbini,2021,July,Factory Emission,5,4.92
EV_061818,Lumbini,2019,May,Crop Burning,5,0.47
EV_075125,Lumbini,2026,March,Crop Burning,5,4.9
EV_035998,Lumbini,2024,April,Factory Emission,5,3.8
EV_023968,Lumbini,2019,May,Dust Storm,5,0.99
EV_009484,Lumbini,2022,June,Factory Emission,5,4.64
EV_063546,Lumbini,2025,July,Factory Emission,5,1.11
EV_099868,Lumbini,2019,October,Construction,5,0.92
EV_027346,Lumbini,2019,May,Construction,5,3.96
EV_094444,Lumbini,2025,June,Crop Burning,5,3.68
EV_024331,Lumbini,2022,March,Factory Emission,5,2.99
EV_046313,Lumbini,2022,March,Factory Emission,5,0.35
EV_076582,Lumbini,2021,December,Construction,5,0.21
EV_088817,Lumbini,2023,May,Construction,5,1.15
EV_019629,Lumbini,2024,July,Construction,5,0.32
EV_075495,Lumbini,2026,February,Construction,5,1.44
EV_018684,Lumbini,2019,July,Construction,5,1.56
EV_082272,Lumbini,2020,December,Dust Storm,5,2.86
EV_032774,Lumbini,2021,June,Construction,5,3.73
EV_071935,Lumbini,2021,October,Forest Fire,5,2.92
EV_033735,Lumbini,2026,October,Crop Burning,5,1.79
EV_028389,Lumbini,2020,September,Crop Burning,5,1.43
EV_075292,Lumbini,2020,January,Construction,5,0.98
EV_015761,Lumbini,2025,February,Construction,5,1.14
EV_064155,Lumbini,2026,January,Construction,5,3.86
EV_083308,Lumbini,2019,June,Dust Storm,5,2.64
EV_095912,Lumbini,2022,June,Crop Burning,5,2.45
EV_031464,Lumbini,2026,July,Forest Fire,5,0.47
EV_048056,Lumbini,2022,August,Crop Burning,5,0.78
EV_032225,Lumbini,2024,January,Forest Fire,5,1.69
EV_082127,Lumbini,2021,November,Forest Fire,5,1.13
EV_071059,Lumbini,2019,October,Factory Emission,5,2.68
EV_053103,Lumbini,2024,April,Forest Fire,5,1.63
EV_034008,Lumbini,2019,October,Forest Fire,5,4.19
EV_011548,Lumbini,2020,September,Construction,5,4.82
EV_092128,Lumbini,2022,August,Crop Burning,5,1.14
EV_027163,Lumbini,2021,March,Construction,5,0.27
EV_022822,Lumbini,2026,April,Construction,5,1.61
EV_047417,Lumbini,2020,February,Crop Burning,5,1.08
EV_056904,Lumbini,2022,October,Crop Burning,5,0.58
EV_038764,Lumbini,2023,July,Forest Fire,5,3.84
EV_056741,Lumbini,2019,April,Construction,5,2.24
EV_014472,Lumbini,2023,January,Crop Burning,5,2.18
EV_041040,Lumbini,2019,August,Forest Fire,5,1.67
EV_011104,Lumbini,2019,March,Dust Storm,5,3.87
EV_072061,Lumbini,2021,July,Factory Emission,5,3.14
EV_038642,Lumbini,2026,September,Forest Fire,5,0.85
EV_061472,Lumbini,2024,December,Forest Fire,5,2.29
EV_083640,Lumbini,2024,June,Construction,5,0.8
EV_005011,Lumbini,2025,December,Crop Burning,5,2.7
EV_046408,Lumbini,2026,August,Forest Fire,5,4.95
EV_021558,Lumbini,2021,November,Crop Burning,5,1.13
EV_091788,Lumbini,2023,August,Forest Fire,5,3.66
EV_086093,Lumbini,2026,September,Crop Burning,5,1.01
EV_022857,Lumbini,2021,July,Factory Emission,5,4.14
EV_032984,Lumbini,2022,October,Dust Storm,5,1.25
EV_033272,Lumbini,2020,October,Factory Emission,5,4.6
EV_070430,Lumbini,2020,December,Construction,5,1.22
EV_007626,Lumbini,2021,December,Factory Emission,5,0.52
EV_014701,Lumbini,2022,May,Construction,5,3.06
EV_080948,Lumbini,2022,October,Forest Fire,5,0.79
EV_085876,Lumbini,2025,September,Crop Burning,5,4.57
EV_046671,Lumbini,2026,May,Crop Burning,5,1.15
EV_089781,Lumbini,2026,June,Crop Burning,5,2.85
EV_064770,Lumbini,2025,October,Construction,5,2.32
EV_023930,Lumbini,2020,February,Dust Storm,5,1.72
EV_099275,Lumbini,2026,July,Crop Burning,5,3.74
EV_049139,Lumbini,2021,January,Dust Storm,5,1.24
EV_090038,Lumbini,2022,November,Construction,5,4.58
EV_093329,Lumbini,2020,July,Dust Storm,5,1.56
EV_018506,Lumbini,2023,January,Crop Burning,5,1.02
EV_085268,Lumbini,2023,September,Dust Storm,5,1.01
EV_049457,Lumbini,2024,December,Factory Emission,5,4.06
EV_084049,Lumbini,2023,September,Factory Emission,5,3.16
EV_025975,Lumbini,2023,March,Dust Storm,5,2.2
EV_007986,Lumbini,2024,July,Dust Storm,5,0.42
EV_090456,Lumbini,2021,January,Dust Storm,5,1.15
EV_010755,Lumbini,2024,September,Construction,5,1.96
EV_078782,Lumbini,2024,June,Factory Emission,5,3.38
EV_006590,Lumbini,2021,September,Factory Emission,5,4.46
EV_094995,Lumbini,2023,March,Construction,5,4.33
EV_083574,Lumbini,2026,June,Forest Fire,5,3.78
EV_018819,Lumbini,2024,March,Forest Fire,5,4.51
EV_086203,Lumbini,2026,May,Construction,5,2.01
EV_096168,Lumbini,2026,December,Dust Storm,5,3.95
EV_061215,Lumbini,2022,May,Dust Storm,5,2.41
EV_036507,Lumbini,2022,March,Construction,5,3.91
EV_089342,Lumbini,2024,January,Construction,5,1.78
EV_049966,Lumbini,2021,June,Dust Storm,5,4.54
EV_043300,Lumbini,2026,October,Forest Fire,5,1.17
EV_039049,Lumbini,2024,January,Dust Storm,5,4.8
EV_004245,Lumbini,2020,August,Forest Fire,5,3.32
EV_013761,Lumbini,2026,November,Forest Fire,5,3.38
EV_093878,Lumbini,2024,May,Forest Fire,5,4.02
EV_089837,Lumbini,2019,February,Forest Fire,5,3.1
EV_053452,Lumbini,2023,November,Forest Fire,5,1.71
EV_050417,Lumbini,2024,October,Dust Storm,5,2.98
EV_017687,Lumbini,2022,September,Factory Emission,5,1.6
EV_030557,Lumbini,2020,December,Crop Burning,5,2.26
EV_020458,Lumbini,2019,February,Construction,5,2.06
EV_096866,Lumbini,2021,June,Forest Fire,5,0.29
EV_022852,Lumbini,2024,May,Factory Emission,5,4.31
EV_083482,Lumbini,2021,August,Forest Fire,5,3.64
EV_012009,Lumbini,2019,January,Crop Burning,5,2.56
EV_017916,Lumbini,2023,January,Dust Storm,5,0.98
EV_046064,Lumbini,2025,September,Factory Emission,5,0.53
EV_086568,Lumbini,2023,February,Dust Storm,5,0.31
EV_014947,Lumbini,2021,October,Dust Storm,5,4.11
EV_091297,Lumbini,2026,February,Dust Storm,5,3.18
EV_049731,Lumbini,2022,April,Forest Fire,5,0.96
EV_043366,Lumbini,2020,September,Crop Burning,5,1.89
EV_062669,Lumbini,2024,August,Factory Emission,5,4.9
EV_045104,Lumbini,2019,September,Factory Emission,5,3.5
EV_076530,Lumbini,2025,July,Construction,5,3.42
EV_059267,Lumbini,2021,August,Forest Fire,5,0.32
EV_073556,Lumbini,2024,April,Dust Storm,5,4.37
EV_098451,Lumbini,2025,July,Crop Burning,5,0.77
EV_061625,Lumbini,2024,August,Dust Storm,5,3.61
EV_069122,Lumbini,2021,July,Forest Fire,5,4.95
EV_068423,Lumbini,2023,March,Forest Fire,5,2.0
EV_053957,Lumbini,2024,July,Forest Fire,5,3.22
EV_074262,Lumbini,2019,June,Construction,5,0.43
EV_029236,Lumbini,2025,August,Factory Emission,5,4.8
EV_091951,Lumbini,2024,December,Forest Fire,5,1.37
EV_011136,Lumbini,2025,March,Crop Burning,5,3.55
EV_090757,Lumbini,2023,September,Crop Burning,5,2.58
EV_002888,Lumbini,2022,March,Forest Fire,5,0.1
EV_027205,Lumbini,2026,May,Factory Emission,5,3.05
EV_052038,Lumbini,2021,April,Factory Emission,5,0.32
EV_067838,Lumbini,2023,May,Dust Storm,5,3.14
EV_073708,Lumbini,2025,November,Forest Fire,5,3.91
EV_093150,Lumbini,2019,July,Crop Burning,5,4.91
EV_028820,Lumbini,2020,June,Factory Emission,5,3.89
EV_085621,Lumbini,2020,April,Factory Emission,5,3.92
EV_019778,Lumbini,2020,March,Crop Burning,5,0.44
EV_033413,Lumbini,2019,February,Factory Emission,5,0.99
EV_073154,Lumbini,2019,September,Construction,5,1.5
EV_011482,Lumbini,2023,April,Crop Burning,5,3.0
EV_038884,Lumbini,2025,May,Construction,5,1.38
EV_030467,Lumbini,2023,April,Forest Fire,5,2.62
EV_070924,Lumbini,2026,September,Dust Storm,5,4.28
EV_098327,Lumbini,2024,October,Crop Burning,5,2.55
EV_045610,Lumbini,2022,April,Construction,5,3.77
EV_065481,Lumbini,2020,September,Construction,5,3.03
EV_057640,Lumbini,2025,July,Factory Emission,5,3.16
EV_071982,Lumbini,2022,April,Factory Emission,5,0.82
EV_099259,Lumbini,2022,October,Construction,5,4.09
EV_083596,Lumbini,2024,November,Forest Fire,5,4.31
EV_054170,Lumbini,2025,February,Crop Burning,5,1.86
EV_033999,Lumbini,2020,July,Crop Burning,5,1.08
EV_083391,Lumbini,2025,March,Crop Burning,5,2.28
EV_040420,Lumbini,2020,May,Dust Storm,5,0.47
EV_039846,Lumbini,2026,June,Factory Emission,5,4.41
EV_012785,Lumbini,2024,August,Dust Storm,5,4.82
EV_064375,Lumbini,2019,November,Crop Burning,5,1.62
EV_021497,Lumbini,2023,April,Dust Storm,5,0.75
EV_066467,Lumbini,2020,May,Crop Burning,5,1.48
EV_076390,Lumbini,2025,January,Dust Storm,5,2.03
EV_005934,Lumbini,2024,May,Factory Emission,5,0.54
EV_085330,Lumbini,2021,August,Crop Burning,5,3.14
EV_024787,Lumbini,2021,June,Forest Fire,5,1.3
EV_034605,Lumbini,2022,August,Forest Fire,5,2.84
EV_043585,Lumbini,2023,September,Construction,5,1.73
EV_063648,Lumbini,2023,September,Crop Burning,5,1.6
EV_010809,Lumbini,2025,April,Factory Emission,5,0.48
EV_071834,Lumbini,2022,September,Dust Storm,5,4.88
EV_043234,Lumbini,2022,May,Crop Burning,5,0.3
EV_022792,Lumbini,2024,September,Crop Burning,5,1.83
EV_042533,Lumbini,2022,October,Construction,5,1.06
EV_012051,Lumbini,2024,November,Construction,5,1.65
EV_041241,Lumbini,2022,November,Forest Fire,5,4.28
EV_024633,Lumbini,2021,November,Construction,5,2.38
EV_089910,Lumbini,2022,October,Factory Emission,5,3.27
EV_010814,Lumbini,2025,April,Crop Burning,5,4.37
EV_008359,Lumbini,2019,December,Factory Emission,5,4.4
EV_091211,Lumbini,2019,August,Construction,5,3.47
EV_026608,Lumbini,2026,December,Crop Burning,5,3.2
EV_092619,Lumbini,2019,October,Forest Fire,5,1.42
EV_028804,Lumbini,2023,August,Construction,5,1.85
EV_012300,Lumbini,2023,September,Construction,5,2.52
EV_045560,Lumbini,2020,November,Factory Emission,5,4.36
EV_008592,Lumbini,2019,December,Crop Burning,5,0.83
EV_077539,Lumbini,2022,May,Factory Emission,5,2.3
EV_073811,Lumbini,2019,October,Dust Storm,5,2.96
EV_058088,Lumbini,2025,September,Crop Burning,5,4.06
EV_094230,Lumbini,2021,February,Dust Storm,5,0.89
EV_051420,Lumbini,2020,August,Crop Burning,5,1.72
EV_026732,Lumbini,2020,June,Factory Emission,5,3.7
EV_094516,Lumbini,2021,January,Factory Emission,5,4.11
EV_085924,Lumbini,2019,January,Forest Fire,5,2.81
EV_072245,Lumbini,2023,July,Construction,5,0.85
EV_052866,Lumbini,2023,December,Forest Fire,5,3.32
EV_092379,Lumbini,2021,February,Dust Storm,5,1.06
EV_075974,Lumbini,2026,February,Dust Storm,5,2.85
EV_019771,Lumbini,2019,October,Dust Storm,5,3.14
EV_001913,Lumbini,2025,January,Factory Emission,5,1.01
EV_057061,Lumbini,2025,January,Forest Fire,5,4.19
EV_091867,Lumbini,2025,August,Construction,5,1.34
EV_047915,Lumbini,2023,September,Factory Emission,5,0.41
EV_031230,Lumbini,2023,May,Factory Emission,5,2.2
EV_001864,Lumbini,2021,May,Dust Storm,5,1.39
EV_088117,Lumbini,2023,November,Construction,5,2.25
EV_003215,Lumbini,2021,February,Forest Fire,5,0.27
EV_031947,Lumbini,2024,May,Dust Storm,5,1.0
EV_049018,Lumbini,2021,March,Construction,5,2.56
EV_028743,Lumbini,2025,June,Forest Fire,5,3.97
EV_085074,Lumbini,2020,October,Construction,5,0.83
EV_001710,Lumbini,2024,March,Construction,5,1.54
EV_020742,Lumbini,2026,January,Factory Emission,5,4.92
EV_009000,Lumbini,2023,June,Crop Burning,5,3.91
EV_015034,Lumbini,2021,September,Construction,5,4.52
EV_047817,Lumbini,2021,February,Construction,5,4.46
EV_079600,Lumbini,2024,January,Dust Storm,5,2.5
EV_008593,Lumbini,2019,October,Forest Fire,5,3.3
EV_091779,Lumbini,2019,August,Factory Emission,5,2.74
EV_003049,Lumbini,2022,May,Construction,5,4.24
EV_010015,Lumbini,2025,September,Construction,5,1.96
EV_001125,Lumbini,2020,May,Factory Emission,5,0.52
EV_096067,Lumbini,2024,September,Construction,5,1.21
EV_097775,Lumbini,2025,May,Crop Burning,5,4.99
EV_055827,Lumbini,2025,April,Factory Emission,5,1.43
EV_042077,Lumbini,2021,November,Forest Fire,5,2.07
EV_024281,Lumbini,2022,September,Factory Emission,5,2.89
EV_006030,Lumbini,2023,April,Factory Emission,5,0.42
EV_057921,Lumbini,2021,August,Construction,5,4.44
EV_043155,Lumbini,2024,September,Forest Fire,5,2.54
EV_071655,Lumbini,2020,April,Crop Burning,5,1.46
EV_044701,Lumbini,2019,October,Construction,5,1.05
EV_069951,Lumbini,2020,May,Crop Burning,5,2.44
EV_070638,Lumbini,2025,February,Crop Burning,5,0.1
EV_015079,Lumbini,2022,May,Construction,5,1.29
EV_039688,Lumbini,2022,June,Forest Fire,5,0.44
EV_086883,Lumbini,2025,November,Dust Storm,5,4.96
EV_099419,Lumbini,2026,December,Factory Emission,5,3.05
EV_041987,Lumbini,2023,August,Forest Fire,5,0.62
EV_038705,Lumbini,2021,July,Crop Burning,5,1.19
EV_017587,Lumbini,2020,February,Crop Burning,5,2.93
EV_037642,Lumbini,2024,May,Factory Emission,5,1.94
EV_096241,Lumbini,2023,July,Dust Storm,5,4.12
EV_012879,Lumbini,2021,September,Crop Burning,5,3.88
EV_024251,Lumbini,2022,November,Crop Burning,5,1.3
EV_022210,Lumbini,2026,June,Factory Emission,5,2.61
EV_019787,Lumbini,2024,June,Dust Storm,5,1.26
EV_082113,Lumbini,2019,September,Construction,5,4.15
EV_093522,Lumbini,2020,March,Crop Burning,5,2.27
EV_069591,Lumbini,2020,December,Dust Storm,5,1.43
EV_089150,Lumbini,2021,February,Construction,5,2.75
EV_007337,Lumbini,2021,May,Construction,5,2.16
EV_032761,Lumbini,2023,June,Forest Fire,5,4.16
EV_082908,Lumbini,2019,July,Factory Emission,5,4.95
EV_035295,Lumbini,2020,February,Forest Fire,5,1.86
EV_044504,Lumbini,2021,November,Dust Storm,5,1.77
EV_092103,Lumbini,2025,September,Crop Burning,5,3.07
EV_027730,Lumbini,2020,March,Crop Burning,5,4.84
EV_001815,Lumbini,2019,March,Crop Burning,5,3.17
EV_052867,Lumbini,2021,July,Crop Burning,5,2.03
EV_088556,Lumbini,2021,June,Factory Emission,5,4.12
EV_068623,Lumbini,2023,February,Factory Emission,5,3.55
EV_080757,Lumbini,2022,April,Crop Burning,5,0.38
EV_040814,Lumbini,2025,May,Dust Storm,5,1.51
EV_099422,Lumbini,2023,October,Forest Fire,5,1.33
EV_073068,Lumbini,2020,May,Factory Emission,5,1.21
EV_098692,Lumbini,2023,February,Factory Emission,5,1.89
EV_095662,Lumbini,2022,April,Dust Storm,5,4.53
EV_025024,Lumbini,2021,December,Dust Storm,5,2.83
EV_046164,Lumbini,2025,November,Crop Burning,5,4.9
EV_094782,Lumbini,2021,February,Crop Burning,5,2.14
EV_035252,Lumbini,2019,December,Dust Storm,5,2.46
EV_041467,Lumbini,2020,December,Crop Burning,5,3.46
EV_061762,Lumbini,2020,July,Forest Fire,5,2.1
EV_094956,Lumbini,2019,October,Factory Emission,5,1.65
EV_017440,Lumbini,2021,August,Construction,5,0.56
EV_025330,Lumbini,2021,June,Crop Burning,5,0.88
EV_078348,Lumbini,2023,December,Forest Fire,5,1.47
EV_006718,Lumbini,2020,December,Crop Burning,5,4.26
EV_085630,Lumbini,2024,February,Dust Storm,5,1.28
EV_097328,Lumbini,2020,August,Factory Emission,5,2.04
EV_085806,Lumbini,2023,January,Forest Fire,5,3.61
EV_034882,Lumbini,2021,January,Dust Storm,5,4.61
EV_075703,Lumbini,2025,July,Forest Fire,5,3.71
EV_017594,Lumbini,2022,April,Crop Burning,5,0.68
EV_092460,Lumbini,2022,March,Forest Fire,5,2.96
EV_005457,Lumbini,2023,January,Crop Burning,5,4.84
EV_024938,Lumbini,2021,December,Crop Burning,5,3.68
EV_005908,Lumbini,2023,January,Crop Burning,5,4.21
EV_043928,Lumbini,2020,August,Crop Burning,5,4.01
EV_030249,Lumbini,2022,February,Construction,5,4.86
EV_011406,Lumbini,2026,February,Forest Fire,5,1.48
EV_016040,Lumbini,2021,January,Construction,5,1.38
EV_066987,Lumbini,2025,October,Construction,5,4.58
EV_055425,Lumbini,2026,June,Construction,5,0.95
EV_019484,Lumbini,2019,August,Factory Emission,5,1.55
EV_045997,Lumbini,2021,May,Construction,5,0.33
EV_008096,Lumbini,2021,February,Construction,5,3.89
EV_054679,Lumbini,2024,December,Forest Fire,5,3.57
EV_035852,Lumbini,2021,July,Crop Burning,5,2.98
EV_044790,Lumbini,2022,September,Factory Emission,5,0.58
EV_078386,Lumbini,2026,September,Dust Storm,5,3.81
EV_018901,Lumbini,2021,September,Dust Storm,5,0.24
EV_050079,Lumbini,2024,January,Factory Emission,5,4.03
EV_079381,Lumbini,2022,July,Crop Burning,5,1.8
EV_092544,Lumbini,2020,December,Factory Emission,5,0.14
EV_095372,Lumbini,2021,February,Forest Fire,5,3.45
EV_040005,Lumbini,2024,January,Factory Emission,5,4.23
EV_027019,Lumbini,2021,December,Forest Fire,5,2.84
EV_008037,Lumbini,2023,November,Construction,5,0.49
EV_079705,Lumbini,2024,June,Construction,5,3.97
EV_076695,Lumbini,2026,March,Construction,5,3.18
EV_008536,Lumbini,2020,December,Factory Emission,5,3.09
EV_004812,Lumbini,2024,August,Forest Fire,5,4.58
EV_037458,Lumbini,2020,April,Factory Emission,5,0.89
EV_074734,Lumbini,2020,April,Crop Burning,5,1.21
EV_080945,Lumbini,2020,October,Construction,5,1.1
EV_031347,Lumbini,2026,May,Dust Storm,5,3.22
EV_087306,Lumbini,2026,November,Crop Burning,5,0.46
EV_055143,Lumbini,2019,November,Forest Fire,5,4.47
EV_049458,Lumbini,2025,August,Crop Burning,5,3.18
EV_071963,Lumbini,2026,September,Factory Emission,5,3.95
EV_028041,Lumbini,2023,June,Crop Burning,5,0.85
EV_034103,Lumbini,2020,October,Forest Fire,5,4.49
EV_083731,Lumbini,2023,July,Crop Burning,5,4.99
EV_081715,Lumbini,2021,January,Construction,5,0.65
EV_086179,Lumbini,2021,October,Dust Storm,5,2.17
EV_095003,Lumbini,2025,March,Crop Burning,5,2.01
EV_078751,Lumbini,2024,December,Crop Burning,5,3.7
EV_007540,Lumbini,2024,May,Construction,5,4.37
EV_068859,Lumbini,2025,August,Factory Emission,5,4.63
EV_079743,Lumbini,2019,February,Forest Fire,5,2.23
EV_041359,Lumbini,2025,August,Crop Burning,5,0.51
EV_070263,Lumbini,2023,March,Crop Burning,5,3.15
EV_021921,Lumbini,2020,July,Forest Fire,5,4.77
EV_064567,Lumbini,2023,May,Crop Burning,5,0.77
EV_051844,Lumbini,2023,August,Factory Emission,5,3.5
EV_076707,Lumbini,2019,October,Dust Storm,5,0.47
EV_071715,Lumbini,2022,December,Forest Fire,5,4.58
EV_053800,Lumbini,2022,January,Dust Storm,5,2.68
EV_070728,Lumbini,2021,June,Dust Storm,5,3.53
EV_068518,Lumbini,2019,June,Forest Fire,5,1.5
EV_042449,Lumbini,2024,September,Factory Emission,5,0.57
EV_028220,Lumbini,2024,February,Construction,5,2.39
EV_098795,Lumbini,2022,April,Forest Fire,5,2.75
EV_015613,Lumbini,2024,February,Factory Emission,5,1.49
EV_091637,Lumbini,2024,April,Factory Emission,5,4.2
EV_017060,Lumbini,2019,February,Dust Storm,5,2.21
EV_054001,Lumbini,2023,May,Crop Burning,5,2.59
EV_099948,Lumbini,2026,January,Construction,5,0.97
EV_063374,Lumbini,2023,July,Construction,5,4.15
EV_090223,Lumbini,2020,June,Factory Emission,5,2.62
